filename,sheet,name,model,Product Type,Class,Sub Class,Product Code,Description,UPC Code,Price Policy,Policy Price,MSRP,Cost,Master Pk Qty,Reason Code,Reason Code Description,Effective Date,Unnamed: 14,Unnamed: 16,Policy,Unnamed: 12,Part Number,Brand,Product Category,Ultra Buying Group,Dealer Pricing,Notes,Former RTI Part Number,Pro Buying Group,Product code,Collection,US Dealer Price,US List/MAP Price,RTI Account Number
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"40Gbps 8 HDMI input, 8 HDMI output 8K Matrix Switcher",AC-MX-88X,,,,,"40Gbps 8 HDMI input, 8 HDMI output 8K Matrix Switcher",,,,9779,,,,,,,,,,AC-MX-88X,AVPro Edge,8K Matrix Switcher,,4398.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"8k HDMI Extender kit via multi mode fiber optics, sending signals up to 40Gbps",AC-EXO-X-KIT,,,,,"8k HDMI Extender kit via multi mode fiber optics, sending signals up to 40Gbps  ",,,,1469,,,,,,,,,,AC-EXO-X-KIT,AVPro Edge,8K Fiber Extender,,658.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"DA12,DA14, MX-42,MX-42X, AVDM-AUHD, CBOX",AC-PSU-5V-2A-L,,,,,"DA12,DA14, MX-42,MX-42X, AVDM-AUHD, CBOX",,,,119,,,,,,,,,,AC-PSU-5V-2A-L,AVPro Edge,PSU,,50,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"MX-44, MX-88-UHD-GEN2, MX88-AUHD-NSFS, MXMV122-UHD",AC-PSU-12V-3A,,,,,"MX-44, MX-88-UHD-GEN2, MX88-AUHD-NSFS, MXMV122-UHD",,,,119,,,,,,,,,,AC-PSU-12V-3A,AVPro Edge,PSU,,50,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"Cloud 9, MX1616-AUHD-GEN2, CX84, MX-88HDBT, AXION-8",AC-PSU-48V-2.7A-L,,,,,"Cloud 9, MX1616-AUHD-GEN2, CX84, MX-88HDBT, AXION-8",,,,119,,,,,,,,,,AC-PSU-48V-2.7A-L,AVPro Edge,PSU,,50,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"Cloud 9, MX1616-AUHD-GEN2, CX84, MX-88HDBT, AXION-8",AC-PSU-48V-2.7A-S,,,,,"Cloud 9, MX1616-AUHD-GEN2, CX84, MX-88HDBT, AXION-8",,,,119,,,,,,,,,,AC-PSU-48V-2.7A-S,AVPro Edge,PSU,,50,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"EX70-UHD, EXO-444, EX40-444-KIT, EX40-444-PLUS, EX70-444-KIT, EX70-UHD-ARC, EX70-444-TNE, EX100-UHD-R3, EX100-444-KIT",AC-PSU-48V-EX70,,,,,"EX70-UHD, EXO-444, EX40-444-KIT, EX40-444-PLUS, EX70-444-KIT, EX70-UHD-ARC, EX70-444-TNE, EX100-UHD-R3, EX100-444-KIT",,,,119,,,,,,,,,,AC-PSU-48V-EX70,AVPro Edge,PSU,,50,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,4K F&H KIT,MU-PSU-5V-3A,,,,,4K F&H KIT,,,,119,,,,,,,,,,MU-PSU-5V-3A,AVPro Edge,PSU,,50,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,8K F&H KIT,MU-PSU-12V-2A,,,,,8K F&H KIT,,,,119,,,,,,,,,,MU-PSU-12V-2A,AVPro Edge,PSU,,50,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"EX70-UHD-BKT, EXUSB-2-KIT, DA18, DA28, CONVERT-HDDP, MX-82, MX-82RM, FRESCO-CAP-4",AC-PSU-12V-2A-SM,,,,,"EX70-UHD-BKT, EXUSB-2-KIT, DA18, DA28, CONVERT-HDDP, MX-82, MX-82RM, FRESCO-CAP-4",,,,119,,,,,,,,,,AC-PSU-12V-2A-SM,AVPro Edge,PSU,,50,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"DA116, MX-88",AC-PSU-12V-5A,,,,,"DA116, MX-88",,,,119,,,,,,,,,,AC-PSU-12V-5A,AVPro Edge,PSU,,50,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,Non-Visible Light IR Emitter Eye,AC-IRTX-NV,,,,,Non-Visible Light IR Emitter Eye,,,,9,,,,,,,,,,AC-IRTX-NV,AVPro Edge,IR Emitter,,5.5,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,Visible Light (Red) IR Emitter Eye,AC-IRTX-VIS,,,,,Visible Light (Red) IR Emitter Eye,,,,9,,,,,,,,,,AC-IRTX-VIS ,AVPro Edge,IR Emitter,,5.5,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,IR Receiver,AC-IRRX,,,,,IR Receiver,,,,9,,,,,,,,,,AC-IRRX,AVPro Edge,IR Receiver,,5.5,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,Visible Light (Red) IR Emitter Eye - 10 Pack,AC-IRTX-VIS-10,,,,,Visible Light (Red) IR Emitter Eye - 10 Pack,,,,119,,,,,,,,,,AC-IRTX-VIS-10,AVPro Edge,IR Emitter,,55,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,1M IR Opto-Coupling cable,AC-IR-OC-1M,,,,,1M IR Opto-Coupling cable,,,,19,,,,,,,,,,AC-IR-OC-1M,AVPro Edge,IR Cable,,9.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,2M IR Opto-Coupling cable,AC-IR-OC-2M,,,,,2M IR Opto-Coupling cable,,,,29,,,,,,,,,,AC-IR-OC-2M,AVPro Edge,IR Cable,,11,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,3.5mm Mono to Stereo IR Cable,AC-IR-M2S,,,,,3.5mm Mono to Stereo IR Cable,,,,9,,,,,,,,,,AC-IR-M2S,AVPro Edge,IR Cable,,5.5,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"15 Port Extender Rack, with easy to interchange thumb screws.  Fits ALL Extenders",AC-EZRACK-15,,,,,"15 Port Extender Rack, with easy to interchange thumb screws.  Fits ALL Extenders",,,,369,,,,,,,,,,AC-EZRACK-15,AVPro Edge,Rack,,163.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,Rack Mount for AC-CX42-AUHD and AC-CX62-AUHD,AC-CXMX-AUHD-RACK,,,,,Rack Mount for AC-CX42-AUHD and AC-CX62-AUHD,,,,59,,,,,,,,,,AC-CXMX-AUHD-RACK,AVPro Edge,Rack,,27.5,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"18Gbps 4x4 HDBaseT Matrix with ICT and Uncompressed mirrored HDMI, IR Routing, Encapsulated RS232 Command Routing, Audio Matrixing, Scalers, EDID Management, Audio Delay.  IR, RS232 and Ethernet Control with Axion interface.  Major control drivers and API available. Full HDR, 4K60 4:4:4; grounded chassis; 2 U model; WITH 7.1CH DOWNMIXING",AC-AXION-4,,,,,"18Gbps 4x4 HDBaseT Matrix with ICT and Uncompressed mirrored HDMI, IR Routing, Encapsulated RS232 Command Routing, Audio Matrixing, Scalers, EDID Management, Audio Delay.  IR, RS232 and Ethernet Control with Axion interface.  Major control drivers and API available. Full HDR, 4K60 4:4:4; grounded chassis; 2 U model; WITH 7.1CH DOWNMIXING ",,,,6109,,,,,,,,,,AC-AXION-4,AVPro Edge,Matrix Switch,,2748.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"18Gbps 8x8 HDBaseT Matrix with ICT and Uncompressed mirrored HDMI, IR Routing, Encapsulated RS232 Command Routing, Audio Matrixing, Scalers, EDID Management, Audio Delay.  IR, RS232 and Ethernet Control with Web GUI.  Major control drivers and API available. Full HDR, 4K60 4:4:4; grounded chassis; 2 U model; WITH 7.1CH DOWNMIXING",AC-AXION-8,,,,,"18Gbps 8x8 HDBaseT Matrix with ICT and Uncompressed mirrored HDMI, IR Routing, Encapsulated RS232 Command Routing, Audio Matrixing, Scalers, EDID Management, Audio Delay.  IR, RS232 and Ethernet Control with Web GUI.  Major control drivers and API available. Full HDR, 4K60 4:4:4; grounded chassis; 2 U model; WITH 7.1CH DOWNMIXING ",,,,17109,,,,,,,,,,AC-AXION-8,AVPro Edge,Matrix Switch ,,7698.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,Empty Chassis,AC-AXION-X,,,,,Empty Chassis,,,,10749,,,,,,,,,,AC-AXION-X,AVPro Edge,Empty Chassis,,4838.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,x2 HDMI Inputs with x2 Loopouts  - 18Gbps 4K60 4:4:4,AC-AXION-IN-AUHD,,,,,x2 HDMI Inputs with x2 Loopouts  - 18Gbps 4K60 4:4:4,,,,559,,,,,,,,,,AC-AXION-IN-AUHD,AVPro Edge,Input HDMI Card,,251.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,x2 HDMI Inputs with x2 Loopouts  - 18Gbps 4K60 4:4:4 with 7.1 Downmixing,AC-AXION-IN-AVDM,,,,,x2 HDMI Inputs with x2 Loopouts  - 18Gbps 4K60 4:4:4 with 7.1 Downmixing,,,,1589,,,,,,,,,,AC-AXION-IN-AVDM,AVPro Edge,Input HDMI Card,,713.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,x2 HDbaseT Inputs with x1 Loopout - 18Gbps 4K60 4:4:4,AC-AXION-IN-HDBT,,,,,x2 HDbaseT Inputs with x1 Loopout - 18Gbps 4K60 4:4:4,,,,1469,,,,,,,,,,AC-AXION-IN-HDBT,AVPro Edge,Input HDMI Card,,658.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,x2 HDMI Inputs with MCS  - 18Gbps 4K60 4:4:4 (2CH Audio Only),AC-AXION-IN-MCS,,,,,x2 HDMI Inputs with MCS  - 18Gbps 4K60 4:4:4 (2CH Audio Only),,,,979,,,,,,,,,,AC-AXION-IN-MCS,AVPro Edge,Input HDMI Card,,438.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,x2 Audio Only Input Card for the AXOIN-X Chassis. With 2Ch and TOSLINK inputs.,AC-AXION-IN-AUDIO,,,,,x2 Audio Only Input Card for the AXOIN-X Chassis. With 2Ch and TOSLINK inputs. ,,,,559,,,,,,,,,,AC-AXION-IN-AUDIO,AVPro Edge,Input Audio Card,,251.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,x2 HDMI Outputs - 18Gbps 4K60 4:4:4,AC-AXION-OUT-AUHD,,,,,x2 HDMI Outputs - 18Gbps 4K60 4:4:4,,,,559,,,,,,,,,,AC-AXION-OUT-AUHD,AVPro Edge,Output HDBT Card,,251.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,x2 HDBaseT Outputs - 18Gbps 4K60 4:4:4 (ICT Support),AC-AXION-OUT-HDBT,,,,,x2 HDBaseT Outputs - 18Gbps 4K60 4:4:4 (ICT Support),,,,1469,,,,,,,,,,AC-AXION-OUT-HDBT,AVPro Edge,Output HDMI Card,,658.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,x2 HDMI Outputs with MCS - 18Gbps 4K60 4:4:4 (2CH Audio Only),AC-AXION-OUT-MCS,,,,,x2 HDMI Outputs with MCS - 18Gbps 4K60 4:4:4 (2CH Audio Only),,,,979,,,,,,,,,,AC-AXION-OUT-MCS,AVPro Edge,Output HDMI Card,,438.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"x2 HDBaseT Outputs - 18Gbps 4K60 4:4:4 (ICT Support, No CEC)",AC-AXION-OUT-HDBT-L,,,,,"x2 HDBaseT Outputs - 18Gbps 4K60 4:4:4 (ICT Support, No CEC)",,,,869,,,,,,,,,,AC-AXION-OUT-HDBT-L,AVPro Edge,Output HDMI Card,,399,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"1G Dante Encoder, Standalone, External Power",AC-DANTE-D,,,,,"1G Dante Encoder, Standalone, External Power",,,,439,,,,,,,,,,AC-DANTE-D,AVPro Edge,Networked Audio,,196.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"1G Dante Decoder, Standalone, External Power",AC-DANTE-E,,,,,"1G Dante Decoder, Standalone, External Power",,,,439,,,,,,,,,,AC-DANTE-E,AVPro Edge,Network Audio,,196.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"Encoder; HDMI, HDMI Loop, USB, IR, RS232, Fiber & RJ45, with DANTE Encoder--Not Compatible with V2 Systems",AC-MXNET-1G-DANTE-E,,,,,"Encoder; HDMI, HDMI Loop, USB, IR, RS232, Fiber & RJ45, with DANTE Encoder--Not Compatible with V2 Systems",,,,1109,,,,,,,,,,AC-MXNET-1G-DANTE-E,AVPro Edge,MXNET 1G,,499.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,10G SDVOE 4K HDMI AV-over-IP PoE Transceiver  (Encoder/Decoder) with the ICRON USB and Dante Modules,AC-MXNET-10G-TCVR-PRO,,,,,10G SDVOE 4K HDMI AV-over-IP PoE Transceiver  (Encoder/Decoder) with the ICRON USB and Dante Modules,,,,2929,,,,,,,,,,AC-MXNET-10G-TCVR-PRO,AVPro Edge,MXNet 10G,,1318.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,Control Box for all MXNET Systems,AC-MXNET-CBOX-HA,,,,,Control Box for all MXNET Systems,,,,809,,,,,,,,,,AC-MXNET-CBOX-HA,AVPro Edge,MXNet 1G,,361.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,12 port network switch built as a part of the MXNET Ecosystem.,AC-MXNET-SW12,,,,,12 port network switch built as a part of the MXNET Ecosystem.,,,,2199,,,,,,,,,,AC-MXNET-SW12,AVPro Edge,MXNet 1G,,988.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"24-Port RJ45 switch (1G) w/ Intelligent AV Processing, 24 PoE ports & 4 SFP+ Ports",AC-MXNET-SW24,,,,,"24-Port RJ45 switch (1G) w/ Intelligent AV Processing, 24 PoE ports & 4 SFP+ Ports",,,,4889,,,,,,,,,,AC-MXNET-SW24,AVPro Edge,MXNet 1G,,2198.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"48-Port RJ45 switch (1G) w/ Intelligent AV Processing, 48 PoE ports & 4 SFP+ Ports",AC-MXNET-SW48,,,,,"48-Port RJ45 switch (1G) w/ Intelligent AV Processing, 48 PoE ports & 4 SFP+ Ports",,,,9779,,,,,,,,,,AC-MXNET-SW48,AVPro Edge,MXNet 1G,,4398.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"1.25G Multimode SFP LC Module, 1000Base-SX Fiber Transceiver, 850nm, 550m",AC-1G-SFP-MM,,,,,"1.25G Multimode SFP LC Module, 1000Base-SX Fiber Transceiver, 850nm, 550m",,,,79,,,,,,,,,,AC-1G-SFP-MM,AVPro Edge,MXNet 1G,,35.2,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"1.25G SFP to RJ45 Module, 1000Base-T Ethernet Transceiver up to 100m (328 Ft)",AC-1G-SFP-C,,,,,"1.25G SFP to RJ45 Module, 1000Base-T Ethernet Transceiver up to 100m (328 Ft)",,,,59,,,,,,,,,,AC-1G-SFP-C,AVPro Edge,MXNet 1G,,25.3,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,10G SFP+ Multi-Mode Fiber Module,AC-10G-SFPP-MM,,,,,10G SFP+ Multi-Mode Fiber Module,,,,89,,,,,,,,,,AC-10G-SFPP-MM,AVPro Edge,MXNet 1G,,39.6,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,10G SFP+ Single-Mode Fiber Module,AC-10G-SFPP-SM,,,,,10G SFP+ Single-Mode Fiber Module,,,,129,,,,,,,,,,AC-10G-SFPP-SM,AVPro Edge,MXNet 1G,,59.4,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,.5M DAC Stacking Cable,AC-MXNET-STACK-JUMP,,,,,.5M DAC Stacking Cable,,,,89,,,,,,,,,,AC-MXNET-STACK-JUMP,AVPro Edge,MXNet 1G,,39.6,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,1M DAC Stacking Cable,AC-MXNET-STACK-1M,,,,,1M DAC Stacking Cable,,,,99,,,,,,,,,,AC-MXNET-STACK-1M,AVPro Edge,MXNet 1G,,45.1,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,2M DAC Stacking Cable,AC-MXNET-STACK-2M,,,,,2M DAC Stacking Cable,,,,109,,,,,,,,,,AC-MXNET-STACK-2M,AVPro Edge,MXNet 1G,,49.5,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,3M DAC Stacking Cable,AC-MXNET-STACK-3M,,,,,3M DAC Stacking Cable,,,,119,,,,,,,,,,AC-MXNET-STACK-3M,AVPro Edge,MXNet 1G,,55,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,MXNet 1G Evolution II Encoder ---NOT COMPATIBLE WITH V1 SYSTEMS,AC-MXNET-1G-EV2,,,,,MXNet 1G Evolution II Encoder ---NOT COMPATIBLE WITH V1 SYSTEMS,,,,1469,,,,,,,,,,AC-MXNET-1G-EV2,AVPro Edge,MXNet 1G,,658.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,MXnet Evolution II AV-over-IP Encoder with Dante encoding,AC-MXNET-1G-DANTE-EV2,,,,,MXnet Evolution II AV-over-IP Encoder with Dante encoding,,,,1539,,,,,,,,,,AC-MXNET-1G-DANTE-EV2,AVPro Edge,MXNet 1G,,691.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"Encoder; HDMI, HDMI Loop, USB, IR, RS232, Fiber & RJ45 with audio downmixing (7.1 ch)--Not Compatible with V1 Systems",AC-MXNET-1G-AVDM-EV2,,,,,"Encoder; HDMI, HDMI Loop, USB, IR, RS232, Fiber & RJ45 with audio downmixing (7.1 ch)--Not Compatible with V1 Systems",,,,1709,,,,,,,,,,AC-MXNET-1G-AVDM-EV2,AVPro Edge,MXNet 1G,,768.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,MXNet 1G encoder in a standard dual-gang wall plate format making audio/video connection points look sleek and professional. --Not Compatible with V2 Systems,AC-MXNET-1G-EWP,,,,,MXNet 1G encoder in a standard dual-gang wall plate format making audio/video connection points look sleek and professional. --Not Compatible with V2 Systems,,,,889,,,,,,,,,,AC-MXNET-1G-EWP,AVPro Edge,MXNet 1G,,399.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"Encoder; HDMI, HDMI Loop, USB, IR, RS232, Fiber & RJ45 with audio downmixing (7.1 ch)-Not Compatible with V2 Systems",AC-MXNET-1G-AVDM-E,,,,,"Encoder; HDMI, HDMI Loop, USB, IR, RS232, Fiber & RJ45 with audio downmixing (7.1 ch)-Not Compatible with V2 Systems",,,,1109,,,,,,,,,,AC-MXNET-1G-AVDM-E,AVPro Edge,MXNet 1G,,499.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"Encoder; HDMI, HDMI Loop, USB, IR, RS232, Fiber & RJ45--Not Compatible with V2 Systems",AC-MXNET-1G-E,,,,,"Encoder; HDMI, HDMI Loop, USB, IR, RS232, Fiber & RJ45--Not Compatible with V2 Systems",,,,889,,,,,,,,,,AC-MXNET-1G-E,AVPro Edge,MXNet 1G,,399.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,MXNet 1G Evolution II Decoder --Not Compatible with V1 Systems,AC-MXNET-1G-DV2,,,,,MXNet 1G Evolution II Decoder --Not Compatible with V1 Systems,,,,1469,,,,,,,,,,AC-MXNET-1G-DV2,AVPro Edge,MXNet 1G,,658.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,MXnet Evolution II AV-over-IP Decoder with Dante encoding,AC-MXNET-1G-DANTE-DV2,,,,,MXnet Evolution II AV-over-IP Decoder with Dante encoding,,,,1539,,,,,,,,,,AC-MXNET-1G-DANTE-DV2,AVPro Edge,MXNet 1G,,691.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"Decoder; HDMI, USB, IR, RS232, Fiber & RJ45--Not Comptible with V2 Systems",AC-MXNET-1G-D,,,,,"Decoder; HDMI, USB, IR, RS232, Fiber & RJ45--Not Comptible with V2 Systems",,,,889,,,,,,,,,,AC-MXNET-1G-D,AVPro Edge,MXNet 1G,,399.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,Weatherproof MXNet Decoder--Not Comptible with V2 Systems,AC-MXNET-1G-D-W,,,,,Weatherproof MXNet Decoder--Not Comptible with V2 Systems,,,,1329,,,,,,,,,,AC-MXNET-1G-D-W,AVPro Edge,MXNet 1G,,599.9,Formerly: AC-MXNET-1G-D-SEA,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,Weatherproof MXNet Decoder--Not Comptible with V1 Systems,AC-MXNET-1G-DV2-W,,,,,Weatherproof MXNet Decoder--Not Comptible with V1 Systems,,,,1779,,,,,,,,,,AC-MXNET-1G-DV2-W,AVPro Edge,MXNet 1G,,799.9,Formerly: AC-MXNET-1G-DV2-SEA,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"EX70-UHD-BKT, EXUSB-2-KIT, DA18, DA28, CONVERT-HDDP, MX-82, MX-82RM, FRESCO-CAP-4",AC-PSU-12V-2A-L,,,,,"EX70-UHD-BKT, EXUSB-2-KIT, DA18, DA28, CONVERT-HDDP, MX-82, MX-82RM, FRESCO-CAP-4",,,,79,,,,,,,,,,AC-PSU-12V-2A-L,AVPro Edge,MXNet 1G,,36.3,Formerly: AC-MXNET-1G-12VPSU,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"MXnet 1G rack mount solution, able to hold 15 products, takes up 6U in the rack--includes (2) blanks",AC-MXNET-1G-R15,,,,,"MXnet 1G rack mount solution, able to hold 15 products, takes up 6U in the rack--includes (2) blanks",,,,439,,,,,,,,,,AC-MXNET-1G-R15,AVPro Edge,MXNet 1G,,196.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,"10G SDVOE 4K HDMI AV-over-IP Control and Management System (Control Box), with source preview",AC-MXNET-10G-CBOX,,,,,"10G SDVOE 4K HDMI AV-over-IP Control and Management System (Control Box), with source preview",,,,2199,,,,,,,,,,AC-MXNET-10G-CBOX,AVPro Edge,MXNet 10G,,988.9,Discontinued: Replacement: AC-MXNET-CBOX-HA,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,10G SDVOE 4K HDMI AV-over-IP PoE Transceiver  (Encoder/Decoder),AC-MXNET-10G-TCVR,,,,,10G SDVOE 4K HDMI AV-over-IP PoE Transceiver  (Encoder/Decoder),,,,1949,,,,,,,,,,AC-MXNET-10G-TCVR,AVPro Edge,MXNet 10G,,878.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,10G SDVOE 4K HDMI AV-over-IP PoE Transceiver w/ downmixing  (Encoder/Decoder),AC-MXNET-10G-TCVR-AVDM,,,,,10G SDVOE 4K HDMI AV-over-IP PoE Transceiver w/ downmixing  (Encoder/Decoder),,,,2439,,,,,,,,,,AC-MXNET-10G-TCVR-AVDM,AVPro Edge,MXNet 10G,,1098.9,,,,,,,,
file-DJmLGCcTXkVWrGxBBf9srS-Basic_Dealer_Pricing_--July_2025.xlsx,Sheet1,10G SDVOE 4K HDMI AV-over-IP PoE Transceiver  (Encoder/Decoder) with the ICRON USB,AC-MXNET-10G-TCVR-USBX,,,,,10G SDVOE 4K HDMI AV-over-IP PoE Transceiver  (Encoder/Decoder) with the ICRON USB,,,,2439,,,,,,,,,,AC-MXNET-10G-TCVR-USBX,AVPro Edge,MXNet 10G,,1098.9,,,,,,,,
